"city","latitude","longitude","region"
"veracruz",0.73388,-72.11718,"guaviare"
"barrancón",2.60376,-72.57621,"guaviare"
"inspección de policía puerto ospina",2.47017,-72.39103,"guaviare"
"pueblo nuevo",2.16104,-72.64854,"guaviare"
"dos ríos",1.18757,-72.72968,"guaviare"
"puerto palermo",1.35947,-72.1208,"guaviare"
"santa inés",1.96122,-72.08715,"guaviare"
"barranco colorado",2.81271,-71.7326,"guaviare"
"agua bonita",2.58811,-72.6024,"guaviare"
"la lindosa",2.51357,-72.65611,"guaviare"
"orocué",1.81246,-72.7602,"guaviare"
"miraflores",1.33667,-71.95111,"guaviare"
"la aguada",1.68743,-73.58343,"guaviare"
"puerto cano",2.1,-72.68333,"guaviare"
"macayarí",1.18598,-72.72666,"guaviare"
"san miguel",1.36994,-72.21813,"guaviare"
"la maría",2.54241,-72.68808,"guaviare"
"san fernando",1.13333,-72.21667,"guaviare"
"el yare",2.70449,-72.33531,"guaviare"
"inspección de policía puerto ospina",2.56895,-72.89146,"guaviare"
"los kioscos",2.53408,-72.66814,"guaviare"
"barranco ceiba",2.81762,-71.6456,"guaviare"
"macaranaima",0.85,-72.06667,"guaviare"
"la tigrera",2.53311,-72.63219,"guaviare"
"carmen",2.25,-72.51667,"guaviare"
"bocas de buenos aires",1.18055,-71.90774,"guaviare"
"puerto mercedes",1.18333,-72.88333,"guaviare"
"barranquillita",1.53906,-72.2886,"guaviare"
"yaguará",1.70397,-73.63606,"guaviare"
"venecia",1.16046,-71.86804,"guaviare"
"las pavas",1.49641,-72.13491,"guaviare"
"montañita",2.57072,-72.74571,"guaviare"
"morichal viejo",2.21667,-70.03333,"guaviare"
"puerto paulina",1.58333,-72.73333,"guaviare"
"puerto castro",1.78639,-72.36139,"guaviare"
"araguato",2.75139,-70.79,"guaviare"
"puerto macaco",2,-71.05,"guaviare"
"cornelio",0.9468,-72.37797,"guaviare"
"inspección de policía puerto cachicamo",2.32382,-73.34489,"guaviare"
"la florida",1.06897,-71.44855,"guaviare"
"miralindo",2.30361,-72.83133,"guaviare"
"santa teresita",1.3998,-72.26885,"guaviare"
"san josé del guaviare",2.57286,-72.64591,"guaviare"
"palestina",1.93333,-73.11667,"guaviare"
"corinto",1.11667,-72.41667,"guaviare"
"la libertad",2.79607,-72.09388,"guaviare"
"palo negro",1.51167,-72.33,"guaviare"
"san francisco",1.68333,-73.21667,"guaviare"
"caño dorado",2.39412,-72.88409,"guaviare"
"sabanas de la fuga",2.77292,-72.27586,"guaviare"
"palestina",2.53214,-72.61992,"guaviare"
"san lucas",2.19558,-72.83411,"guaviare"
"el morichal",1.11639,-72.42639,"guaviare"
"la maría",2.9915,-72.71587,"guaviare"
"charras",2.79551,-71.98664,"guaviare"
"la rompida",2.40898,-72.97643,"guaviare"
"puerto nare",1.23886,-71.98815,"guaviare"
"arará",1.1644,-71.63995,"guaviare"
"génova",1.80139,-72.37944,"guaviare"
"guayabero",2.61081,-72.80253,"guaviare"
"la esperanza",2.56774,-72.76652,"guaviare"
"buenos aires",2.75667,-70.80083,"guaviare"
"sánchez",1.82639,-72.42083,"guaviare"
"la juga",2.46667,-72.53333,"guaviare"
"tamanare",1.69556,-72.96,"guaviare"
"las acacias",2.36257,-72.51403,"guaviare"
"las perchas",1.29774,-71.97067,"guaviare"
"el remanso",1.2437,-71.93473,"guaviare"
"ricuarte",1.21467,-71.76641,"guaviare"
"agua bonita",2.57963,-72.58893,"guaviare"
"la unilla",2.1988,-72.74525,"guaviare"
"puerto santander",1.09259,-71.58376,"guaviare"
"buenos aires",1.12242,-73.34492,"guaviare"
"san luis",1.47808,-72.25546,"guaviare"
"las orquídeas",2.40898,-72.90056,"guaviare"
"guacamayas",2.44018,-72.50736,"guaviare"
"la carpa",2.48045,-72.95914,"guaviare"
"guacamayas",2.44,-72.50194,"guaviare"
"el rosal",1.2526,-72.73396,"guaviare"
"calamar",1.9596,-72.65315,"guaviare"
"cuatro esquinas",2.81167,-70.54639,"guaviare"
"charco caimán",2.46141,-72.93335,"guaviare"
"santa rosa",1.46667,-72.25,"guaviare"
"lagos del dorado",1.20867,-71.95186,"guaviare"
"arizona",2.72084,-72.28228,"guaviare"
"remolino los dorados",2.57398,-72.8649,"guaviare"
"trocha oriental",2.45385,-72.52961,"guaviare"
"la lindosa",2.29796,-72.05544,"guaviare"
"los espinosas",1.32194,-71.94396,"guaviare"
"pompeya",1.28211,-71.94977,"guaviare"
"el capricho",2.35224,-72.83074,"guaviare"
"tomachipán",2.27754,-71.77687,"guaviare"
"la libertad",2.18371,-72.64624,"guaviare"
"puerto ospina",2.47861,-72.40806,"guaviare"
"el retorno",2.33022,-72.62765,"guaviare"
"kiniquiarí",2.21397,-71.45708,"guaviare"
"cerritos",2.32898,-72.76146,"guaviare"
"puerto grita",1.01611,-71.99583,"guaviare"
"puerto nare",2.805,-72.19152,"guaviare"
"catanacuname",2.12862,-67.13753,"guainia"
"mariano",2.46667,-70.06667,"guainia"
"el tesoro",4.00611,-67.78417,"guainia"
"piapoco",3.16667,-68.96667,"guainia"
"urumbi",1.71667,-69.9,"guainia"
"santa fe",3.62167,-69.4737,"guainia"
"bellavista",2.46516,-68.23161,"guainia"
"morroco",2.97238,-68.67373,"guainia"
"caño colorado",2.28184,-68.35873,"guainia"
"espíritu santo",3.92722,-68.34139,"guainia"
"barranquilla",2.97528,-68.955,"guainia"
"el tigre",2.46667,-68.25,"guainia"
"casuarita",2.96577,-68.77975,"guainia"
"corona",3.35,-67.33333,"guainia"
"tonina",2.82707,-67.77036,"guainia"
"manaciare",3.51667,-69.68333,"guainia"
"santa rosa",2.50781,-68.18699,"guainia"
"sabanita",3.04889,-68.33083,"guainia"
"la guadalupe",1.24511,-66.86467,"guainia"
"barranco murciélago",3.57361,-69.58583,"guainia"
"yavico",2.28333,-68.08333,"guainia"
"tucutibapo",1.75164,-67.02124,"guainia"
"galilea",1.63184,-66.96339,"guainia"
"tomo",2.63333,-67.56667,"guainia"
"tiriquín",2.33333,-67.2,"guainia"
"puerto ramos",3.53623,-69.70464,"guainia"
"manacacías",2.40667,-68.57528,"guainia"
"puerto colombia",2.72206,-67.56578,"guainia"
"almidón",3.82513,-67.9561,"guainia"
"celestino",2.48333,-67.65,"guainia"
"garza",3.21037,-70.12345,"guainia"
"zancudo",2.7699,-69.35938,"guainia"
"el ubio",3.67603,-69.31379,"guainia"
"sitio viejo",2.38333,-68.25,"guainia"
"macanal",2.7779,-67.90779,"guainia"
"santa rosa",3.67446,-69.34293,"guainia"
"puerto zancudo",3.18787,-70.14528,"guainia"
"maracoa",3.06998,-68.31099,"guainia"
"santa rosa",3.53333,-69.8,"guainia"
"cabeza de pava",2.8,-69.21667,"guainia"
"el delirio",3.94007,-67.86997,"guainia"
"inírida",3.86528,-67.92389,"guainia"
"poyare",3.9451,-67.80717,"guainia"
"carrizal",3.93747,-68.1255,"guainia"
"iguanare",3.88497,-67.6835,"guainia"
"mapirriare",2.9,-70.3,"guainia"
"guasamana",2.65,-67.76667,"guainia"
"macacuní",1.32722,-66.89111,"guainia"
"las palmeras",3.66292,-68.19084,"guainia"
"el deseo",3.90964,-68.36765,"guainia"
"betania",3.65386,-68.11669,"guainia"
"san lorenzo",3.32861,-68.12889,"guainia"
"bocachico",2.22611,-67.2275,"guainia"
"ponta tucunaré",0.7,-69.53333,"guainia"
"guaguay",2.23333,-69.06667,"guainia"
"san juan",3.91667,-68.2,"guainia"
"patuco",1.68333,-67.01667,"guainia"
"guavabita",4.02528,-67.98806,"guainia"
"pauchí",3.9,-67.85,"guainia"
"cejal",2.73667,-67.92111,"guainia"
"duygia",2.91667,-69.41667,"guainia"
"chequene",1.80421,-67.04262,"guainia"
"macanal",2.78279,-67.59798,"guainia"
"cacahual",3.51417,-67.41528,"guainia"
"barranco tigre",3.60028,-68.27417,"guainia"
"pajuil",3.87722,-67.93056,"guainia"
"caranacoa",3.75899,-67.97725,"guainia"
"maroa",2.61083,-67.78694,"guainia"
"venado",2.78806,-67.8625,"guainia"
"garza",3.47676,-67.40146,"guainia"
"boca del uva",3.66639,-69.52778,"guainia"
"san felipe",1.91408,-67.06996,"guainia"
"guayanache",2.39025,-67.94166,"guainia"
"sardina",2.03333,-67.11667,"guainia"
"mapiripana",2.62713,-68.05611,"guainia"
"guachúpiro",2.63333,-67.71667,"guainia"
"tigre",2.47542,-68.23025,"guainia"
"jacomi",2.46667,-67.91667,"guainia"
"palmita",3.46279,-69.85425,"guainia"
"francisco",2.78333,-69.08333,"guainia"
"conuco de ciucar",3.21667,-68.48333,"guainia"
"puerto castaña",3.38333,-70.03333,"guainia"
"cándido",2.16667,-67.61667,"guainia"
"boca caño mina",3.50806,-69.79778,"guainia"
"sapuará",3.66567,-69.36214,"guainia"
"juan viejo",3.38333,-68.28333,"guainia"
"carpintero",3.06077,-70.26228,"guainia"
"naipo",2.86667,-69.63333,"guainia"
"brujas",2.32878,-68.42548,"guainia"
"tierra negra",3.43778,-68.53278,"guainia"
"la ceiba",3.62601,-67.88083,"guainia"
"el remanso",3.47569,-67.95351,"guainia"
"el coco",3.90083,-67.90444,"guainia"
"san antonio",2.32284,-67.70056,"guainia"
"puerto nuevo",3.60083,-69.57583,"guainia"
"buenavista",2.41667,-68.25,"guainia"
"cordillera del guaviare",3.54278,-69.67417,"guainia"
"caribén",3.46028,-69.85111,"guainia"
"san emeterio",2.6,-67.45,"guainia"
"hipólito",2.98333,-69.28333,"guainia"
"santa rosa",3.6775,-68.024,"guainia"
"la sabana",2.38333,-68.5,"guainia"
"uainambí",1.71667,-69.86667,"guainia"
"mateguana",3.25333,-70.13611,"guainia"
"cunuma",3.66861,-67.45861,"guainia"
"carlos",2.29639,-68.415,"guainia"
"mosquitos",2.51667,-70.13333,"guainia"
"san yanaro",2.78333,-69.7,"guainia"
"francisco",2.65,-69.38333,"guainia"
"enrique",2.45,-67.66667,"guainia"
"tebi",3.01667,-68.7,"guainia"
"el perro",3.80552,-68.50946,"guainia"
"marinuma",2.28333,-69.38333,"guainia"
"san anselmo",3.35,-68.36667,"guainia"
"san pedro",2.60944,-68.10972,"guainia"
